 5.208844e+1	2.932410e-20
 5.395409e+1	2.795540e-20
 5.588529e+1	2.665150e-20
 5.788437e+1	2.540910e-20
 5.995369e+1	2.422540e-20
 6.209573e+1	2.361940e-20
 6.431306e+1	2.304040e-20
 6.660830e+1	2.247590e-20
 6.898420e+1	2.192550e-20
 7.144360e+1	2.143110e-20
 7.398942e+1	2.097750e-20
 7.662471e+1	2.053370e-20
 7.935261e+1	2.009950e-20
 8.217638e+1	1.974380e-20
 8.509938e+1	1.941510e-20
 8.812509e+1	1.909210e-20
 9.125714e+1	1.877900e-20
 9.449926e+1	1.847780e-20
 9.785531e+1	1.818160e-20
 1.013293e+2	1.795780e-20
 1.086478e+2	1.773660e-20
 1.164898e+2	1.751820e-20
 1.248925e+2	1.730260e-20
 1.338963e+2	1.699390e-20
 1.435440e+2	1.668960e-20
 1.538817e+2	1.636090e-20
 1.593245e+2	1.617360e-20
 1.649587e+2	1.598850e-20
 1.707908e+2	1.580550e-20
 1.768279e+2	1.562460e-20
 1.830772e+2	1.544590e-20
 1.895461e+2	1.526920e-20
 1.962423e+2	1.509460e-20
 2.031738e+2	1.491960e-20
 2.103489e+2	1.474390e-20
 2.177762e+2	1.457030e-20
 2.254644e+2	1.439880e-20
 2.334229e+2	1.422930e-20
 2.416610e+2	1.406190e-20
 2.501886e+2	1.389440e-20
 2.590160e+2	1.363730e-20
 2.681535e+2	1.338500e-20
 2.776121e+2	1.313740e-20
 2.874031e+2	1.289450e-20
 2.975383e+2	1.265600e-20
 3.080295e+2	1.243340e-20
 3.188895e+2	1.221830e-20
 3.301311e+2	1.200690e-20
 3.417678e+2	1.179910e-20
 3.538134e+2	1.159500e-20
 3.662823e+2	1.139450e-20
 3.791894e+2	1.119740e-20
 3.925501e+2	1.100370e-20
 4.063803e+2	1.078620e-20
 4.206965e+2	1.054120e-20
 4.355158e+2	1.030180e-20
 4.508559e+2	1.006790e-20
 4.667351e+2	9.839340e-21
 4.831724e+2	9.615960e-21
 5.001872e+2	9.397830e-21
 5.178000e+2	9.199320e-21
 5.360318e+2	9.005010e-21
 5.549043e+2	8.814820e-21
 5.744399e+2	8.628660e-21
 5.946621e+2	8.446440e-21
 6.155950e+2	8.243020e-21
 6.372635e+2	8.036020e-21
 6.596934e+2	7.834230e-21
 6.829117e+2	7.637520e-21
 7.069458e+2	7.445860e-21
 7.318245e+2	7.259270e-21
 7.575776e+2	7.077370e-21
 7.842356e+2	6.900030e-21
 8.118305e+2	6.713700e-21
 8.403951e+2	6.514700e-21
 8.699636e+2	6.321610e-21
 9.005711e+2	6.134250e-21
 9.322543e+2	5.952450e-21
 9.650509e+2	5.776050e-21
-----------------------------

xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
DATABASE:         BSR (Quantum-mechanical calculations by O. Zatsarinny and K. Bartschat)
PERMLINK:         www.lxcat.net/BSR
DESCRIPTION:      The results in this database are from a semirelativistic Breit-Pauli B-spline R-matrix (close
                  coupling) treatment of e-Ar collisions. An individually optimized, term-dependent set of
                  non-orthogonal valence orbitals was used to account for the strong term dependence in the one-electron
                  orbitals. The predictions have been validated against a number of benchmark experimental data measured
                  in crossed-beam setups. Particularly good agreement was achieved in the near-threshold resonance
                  regime, where the excitation process is dominated by negative-ion resonances.
CONTACT:          O. Zatsarinny and K. Bartschat
                  Drake University
                  Des Moines, Iowa 50311, USA
                  e-mails: oleg_zoi@@yahoo.com and klaus.bartschat@@drake.edu
HOW TO REFERENCE: O. Zatsarinny and K. Bartschat 2004 J. Phys. B: At. Mol. Opt. Phys. 37 4693 and M. Allan, O.
                  Zatsarinny, and K. Bartschat 2006 Phys. Rev. A 74 030701 (R).
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

************************************************************************************************************************


********************************************************** Xe **********************************************************

ELASTIC
Xe
 4.200000e-6  1.000000e+0
SPECIES: e / Xe
PROCESS: E + Xe <-> E + Xe, Elastic
PARAM.:  m/M = 0.0000042, g1/g0 = 1
COMMENT: DBSR_p0l model,momentum transfer.
UPDATED: 2012-08-17 18:41:11
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	1.620000e-18
 1.360000e-4	1.600000e-18
 1.361000e-3	1.521980e-18
 2.721000e-3	1.406980e-18
 5.442000e-3	1.267310e-18
 8.163000e-3	1.149090e-18
 1.360600e-2	9.712740e-19
 2.721100e-2	7.103840e-19
 4.081700e-2	5.484290e-19
 5.442300e-2	4.377350e-19
 8.163400e-2	2.959070e-19
 1.088450e-1	2.099350e-19
 1.360560e-1	1.534240e-19
 1.632680e-1	1.143290e-19
 1.904790e-1	8.631500e-20
 2.176900e-1	6.572480e-20
 2.449010e-1	5.030630e-20
 2.721130e-1	3.860220e-20
 2.993240e-1	2.963250e-20
 3.265350e-1	2.271740e-20
 3.537460e-1	1.737320e-20
 3.809580e-1	1.324800e-20
 4.081690e-1	1.008180e-20
 4.353800e-1	7.678870e-21
 4.625920e-1	5.890070e-21
 4.898030e-1	4.600450e-21
 5.170140e-1	3.720390e-21
 5.442250e-1	3.179360e-21
 5.714370e-1	2.921410e-21
 5.850420e-1	2.884230e-21
 5.986480e-1	2.901750e-21
 6.258590e-1	3.084320e-21
 6.530700e-1	3.439830e-21
 6.802820e-1	3.944410e-21
 7.074930e-1	4.578440e-21
 7.347040e-1	5.325720e-21
 7.619160e-1	6.172800e-21
 7.891270e-1	7.108480e-21
 7.914340e-1	7.120630e-21
 8.865360e-1	1.109400e-20
 1.016540e+0	1.764710e-20
 1.166380e+0	2.598130e-20
 1.326750e+0	3.580690e-20
 1.510180e+0	4.934830e-20
 1.717820e+0	6.438950e-20
 1.910160e+0	8.044700e-20
 2.081930e+0	9.587790e-20
 2.313500e+0	1.131960e-19
 2.570820e+0	1.382580e-19
 3.031620e+0	1.763600e-19
 3.395910e+0	2.035530e-19
 3.671760e+0	2.199250e-19
 4.034120e+0	2.430560e-19
 4.396880e+0	2.626050e-19
 4.827580e+0	2.747710e-19
 5.261690e+0	2.805330e-19
 5.692880e+0	2.805330e-19
 6.155300e+0	2.747710e-19
 6.708810e+0	2.626050e-19
 7.312080e+0	2.514530e-19
 7.906030e+0	2.327340e-19
 8.553930e+0	2.105850e-19
 9.101760e+0	1.949090e-19
 9.652410e+0	1.803990e-19
 1.003490e+1	1.724120e-19
 1.046590e+1	1.613940e-19
 1.094000e+1	1.528000e-19
 1.143560e+1	1.430350e-19
 1.192440e+1	1.351630e-19
 1.246450e+1	1.265250e-19
 1.288890e+1	1.184390e-19
 1.347280e+1	1.108700e-19
 1.426840e+1	1.003190e-19
 1.498800e+1	9.180600e-20
 1.631660e+1	7.601970e-20
 1.769890e+1	6.096080e-20
 1.908960e+1	5.101700e-20
 2.037430e+1	4.725250e-20
 2.178470e+1	4.672060e-20
 2.320900e+1	4.833470e-20
 2.516820e+1	5.222230e-20
 2.686200e+1	5.771470e-20
 2.842740e+1	6.292800e-20
 3.001710e+1	6.737230e-20
 3.147490e+1	6.878530e-20
 3.277650e+1	6.953250e-20
 3.394800e+1	6.888140e-20
 3.547940e+1	6.732160e-20
 3.681370e+1	6.512260e-20
 3.812950e+1	6.303100e-20
 3.949230e+1	6.096080e-20
 4.076900e+1	5.889330e-20
 4.207430e+1	5.704410e-20
 4.351270e+1	5.457900e-20
 4.490590e+1	5.281690e-20
 4.627420e+1	5.107960e-20
 4.759840e+1	4.934830e-20
 4.904870e+1	4.727960e-20
 5.173610e+1	4.326400e-20
 5.410700e+1	4.004540e-20
 5.728450e+1	3.706620e-20
 5.988430e+1	3.463300e-20
 6.372340e+1	3.137650e-20
 6.798090e+1	2.871380e-20
 7.304590e+1	2.627710e-20
 7.905420e+1	2.432090e-20
 8.494420e+1	2.302580e-20
 9.220370e+1	2.193960e-20
 9.807340e+1	2.123700e-20
 1.043610e+2	2.059080e-20
 1.115690e+2	1.998220e-20
 1.211040e+2	1.935970e-20
 1.294680e+2	1.900010e-20
 1.394680e+2	1.863310e-20
 1.480330e+2	1.833370e-20
 1.574570e+2	1.804990e-20
 1.679770e+2	1.786140e-20
 1.769410e+2	1.764040e-20
 1.896430e+2	1.743520e-20
 2.028270e+2	1.712420e-20
 2.173870e+2	1.679350e-20
 2.335830e+2	1.646180e-20
 2.490840e+2	1.603530e-20
 2.657260e+2	1.558470e-20
 2.890450e+2	1.500660e-20
 3.128370e+2	1.433890e-20
 3.417940e+2	1.372130e-20
 3.662880e+2	1.308080e-20
 3.948610e+2	1.237650e-20
 4.193170e+2	1.179140e-20
-----------------------------

xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
DATABASE:         COP (Complex Optical Potential)
PERMLINK:         www.lxcat.net/COP
DESCRIPTION:      The Complex Optical Potential (COP) data includes cross sections for total elastic, momentum transfer
                  and viscosity cross sections for elastic scattering of electrons from the heavy noble gases from
                  threshold at zero energy to 1 keV. This method allows for the loss of flux from the incident channel
                  into the excitation and ionization channels when these inelastic processes are energetically possible.
                  The publications which include these results also contain analytic fits to the data over the whole
                  energy range.
                  These calculations were carried out by R. P. McEachran, Australian National University, Canberra,
                  Australia and A. D. Stauffer, York University, Toronto, Canada.
CONTACT:          Please contact A. D. Stauffer (stauffer@yorku.ca) for further information.
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx

************************************************************************************************************************

COMMENT: R.P. McEachran and A.D. Stauffer, 2014, Eur. Phys. J. D 68 153
         R.P. McEachran and A.D. Stauffer, 2015, Eur. Phys. J. D 69 106.

********************************************************** Xe **********************************************************

ELASTIC
Xe
SPECIES: e / Xe
PROCESS: E + Xe, Elastic
COMMENT: Elastic momentum transfer cross section.
UPDATED: 2016-03-16 12:18:24
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 0.000000e+0	1.728800e-18
 2.000000e-3	1.476400e-18
 4.000000e-3	1.361400e-18
 6.000000e-3	1.272200e-18
 8.000000e-3	1.210700e-18
 1.000000e-2	1.133300e-18
 2.000000e-2	8.956800e-19
 3.000000e-2	7.378000e-19
 4.000000e-2	6.268800e-19
 5.000000e-2	5.366400e-19
 6.000000e-2	4.649900e-19
 7.000000e-2	4.066400e-19
 8.000000e-2	3.582400e-19
 9.000000e-2	3.174800e-19
 1.000000e-1	2.827200e-19
 1.100000e-1	2.527500e-19
 1.200000e-1	2.266100e-19
 1.300000e-1	2.067000e-19
 1.400000e-1	1.867600e-19
 1.500000e-1	1.691300e-19
 1.600000e-1	1.534800e-19
 1.700000e-1	1.395200e-19
 1.800000e-1	1.270200e-19
 1.900000e-1	1.158000e-19
 2.000000e-1	1.056900e-19
 2.100000e-1	9.654500e-20
 2.200000e-1	8.824600e-20
 2.300000e-1	8.067000e-20
 2.400000e-1	7.485000e-20
 2.500000e-1	6.861200e-20
 2.600000e-1	6.292400e-20
 2.700000e-1	5.773200e-20
 2.800000e-1	5.296700e-20
 2.900000e-1	4.859100e-20
 3.000000e-1	4.457600e-20
 3.100000e-1	4.085600e-20
 3.200000e-1	3.800900e-20
 3.300000e-1	3.489700e-20
 3.400000e-1	3.203100e-20
 3.500000e-1	2.938500e-20
 3.600000e-1	2.694200e-20
 3.700000e-1	2.467300e-20
 3.800000e-1	2.251200e-20
 3.900000e-1	2.102700e-20
 4.000000e-1	1.926400e-20
 4.500000e-1	1.252900e-20
 5.000000e-1	8.266000e-21
 5.500000e-1	5.587000e-21
 6.000000e-1	4.073000e-21
 6.500000e-1	3.594000e-21
 7.000000e-1	3.786000e-21
 7.500000e-1	4.521000e-21
 8.000000e-1	5.734000e-21
 8.500000e-1	7.429000e-21
 9.000000e-1	9.186000e-21
 9.500000e-1	1.140400e-20
 1.000000e+0	1.381700e-20
 1.050000e+0	1.645200e-20
 1.100000e+0	1.937100e-20
 1.150000e+0	2.256100e-20
 1.200000e+0	2.629400e-20
 1.250000e+0	2.982800e-20
 1.300000e+0	3.316600e-20
 1.350000e+0	3.695800e-20
 1.400000e+0	4.105200e-20
 1.450000e+0	4.536600e-20
 1.500000e+0	4.974200e-20
 1.550000e+0	5.446200e-20
 1.600000e+0	5.916500e-20
 1.650000e+0	6.409900e-20
 1.700000e+0	6.917200e-20
 1.750000e+0	7.458000e-20
 1.800000e+0	8.001500e-20
 1.850000e+0	8.562400e-20
 1.900000e+0	9.141300e-20
 1.950000e+0	9.736100e-20
 2.000000e+0	1.036500e-19
 2.050000e+0	1.098900e-19
 2.100000e+0	1.162900e-19
 2.150000e+0	1.228400e-19
 2.200000e+0	1.295300e-19
 2.250000e+0	1.365500e-19
 2.300000e+0	1.435000e-19
 2.350000e+0	1.505600e-19
 2.400000e+0	1.577200e-19
 2.450000e+0	1.649800e-19
 2.500000e+0	1.725600e-19
 2.550000e+0	1.799400e-19
 2.600000e+0	1.873900e-19
 2.650000e+0	1.948900e-19
 2.700000e+0	2.024300e-19
 2.750000e+0	2.099900e-19
 2.800000e+0	2.175600e-19
 2.850000e+0	2.251100e-19
 2.900000e+0	2.326300e-19
 2.950000e+0	2.401600e-19
 3.000000e+0	2.475900e-19
 3.050000e+0	2.549400e-19
 3.100000e+0	2.622000e-19
 3.150000e+0	2.693600e-19
 3.200000e+0	2.764000e-19
 3.250000e+0	2.833000e-19
 3.300000e+0	2.899700e-19
 3.350000e+0	2.965600e-19
 3.400000e+0	3.029800e-19
 3.450000e+0	3.092100e-19
 3.500000e+0	3.152500e-19
 3.550000e+0	3.210700e-19
 3.600000e+0	3.266700e-19
 3.650000e+0	3.320400e-19
 3.700000e+0	3.371800e-19
 3.750000e+0	3.420700e-19
 3.800000e+0	3.467100e-19
 3.850000e+0	3.511000e-19
 3.900000e+0	3.552300e-19
 3.950000e+0	3.591000e-19
 4.000000e+0	3.612200e-19
 4.050000e+0	3.642600e-19
 4.100000e+0	3.671100e-19
 4.150000e+0	3.697400e-19
 4.200000e+0	3.721400e-19
 4.250000e+0	3.743100e-19
 4.300000e+0	3.762400e-19
 4.350000e+0	3.779300e-19
 4.400000e+0	3.794000e-19
 4.450000e+0	3.806400e-19
 4.500000e+0	3.816600e-19
 4.550000e+0	3.824700e-19
 4.600000e+0	3.830700e-19
 4.650000e+0	3.834700e-19
 4.700000e+0	3.836700e-19
 4.750000e+0	3.836900e-19
 4.800000e+0	3.835300e-19
 4.850000e+0	3.832000e-19
 4.900000e+0	3.827100e-19
 4.950000e+0	3.820500e-19
 5.000000e+0	3.812600e-19
 5.050000e+0	3.803200e-19
 5.100000e+0	3.792500e-19
 5.150000e+0	3.780500e-19
 5.200000e+0	3.767300e-19
 5.250000e+0	3.753100e-19
 5.300000e+0	3.737800e-19
 5.350000e+0	3.721500e-19
 5.400000e+0	3.704400e-19
 5.450000e+0	3.686400e-19
 5.500000e+0	3.667700e-19
 5.550000e+0	3.658400e-19
 5.600000e+0	3.642100e-19
 5.650000e+0	3.616900e-19
 5.700000e+0	3.599200e-19
 5.750000e+0	3.562100e-19
 5.800000e+0	3.539700e-19
 5.850000e+0	3.516900e-19
 5.900000e+0	3.504000e-19
 5.950000e+0	3.483600e-19
 6.000000e+0	3.446500e-19
 6.050000e+0	3.431900e-19
 6.100000e+0	3.410500e-19
 6.150000e+0	3.382700e-19
 6.200000e+0	3.349100e-19
 6.250000e+0	3.335600e-19
 6.300000e+0	3.307800e-19
 6.350000e+0	3.285200e-19
 6.400000e+0	3.260000e-19
 6.450000e+0	3.232300e-19
 6.500000e+0	3.209400e-19
 6.550000e+0	3.184100e-19
 6.600000e+0	3.156800e-19
 6.650000e+0	3.123600e-19
 6.700000e+0	3.107200e-19
 6.750000e+0	3.080200e-19
 6.800000e+0	3.055300e-19
 6.850000e+0	3.032200e-19
 6.900000e+0	3.004600e-19
 6.950000e+0	2.980000e-19
 7.000000e+0	2.957300e-19
 7.050000e+0	2.932900e-19
 7.100000e+0	2.907200e-19
 7.150000e+0	2.884800e-19
 7.200000e+0	2.861000e-19
 7.250000e+0	2.836000e-19
 7.300000e+0	2.812800e-19
 7.350000e+0	2.789700e-19
 7.400000e+0	2.770800e-19
 7.450000e+0	2.742400e-19
 7.500000e+0	2.721000e-19
 7.550000e+0	2.698500e-19
 7.600000e+0	2.675000e-19
 7.650000e+0	2.652900e-19
 7.700000e+0	2.632300e-19
 7.750000e+0	2.614100e-19
 7.800000e+0	2.587100e-19
 7.850000e+0	2.562600e-19
 7.900000e+0	2.545900e-19
 7.950000e+0	2.528200e-19
 8.000000e+0	2.503400e-19
 8.050000e+0	2.484100e-19
 8.100000e+0	2.463900e-19
 8.150000e+0	2.446900e-19
 8.200000e+0	2.422300e-19
 8.250000e+0	2.403800e-19
 8.300000e+0	2.388400e-19
 8.350000e+0	2.369000e-19
 8.400000e+0	2.349900e-19
 8.500000e+0	2.305100e-19
 8.600000e+0	2.260000e-19
 8.700000e+0	2.227200e-19
 8.800000e+0	2.188700e-19
 8.900000e+0	2.155900e-19
 9.000000e+0	2.119800e-19
 9.100000e+0	2.087700e-19
 9.200000e+0	2.053100e-19
 9.300000e+0	2.019500e-19
 9.400000e+0	1.990000e-19
 9.500000e+0	1.958000e-19
 9.600000e+0	1.930600e-19
 9.700000e+0	1.896600e-19
 9.800000e+0	1.870800e-19
 9.900000e+0	1.841200e-19
 1.000000e+1	1.814600e-19
 1.010000e+1	1.784400e-19
 1.020000e+1	1.756300e-19
 1.030000e+1	1.727400e-19
 1.040000e+1	1.700100e-19
 1.050000e+1	1.671800e-19
 1.060000e+1	1.648600e-19
 1.070000e+1	1.624700e-19
 1.080000e+1	1.600100e-19
 1.090000e+1	1.576700e-19
 1.100000e+1	1.557900e-19
 1.110000e+1	1.532600e-19
 1.120000e+1	1.513100e-19
 1.130000e+1	1.489600e-19
 1.140000e+1	1.470500e-19
 1.150000e+1	1.449400e-19
 1.160000e+1	1.426800e-19
 1.170000e+1	1.407400e-19
 1.180000e+1	1.387100e-19
 1.190000e+1	1.369000e-19
 1.200000e+1	1.350600e-19
 1.210000e+1	1.332500e-19
 1.220000e+1	1.313400e-19
 1.300000e+1	1.181000e-19
 1.400000e+1	1.037300e-19
 1.500000e+1	9.164400e-20
 1.600000e+1	8.143300e-20
 1.700000e+1	7.313700e-20
 1.800000e+1	6.649500e-20
 1.900000e+1	6.137400e-20
 2.000000e+1	5.767700e-20
 2.100000e+1	5.537400e-20
 2.200000e+1	5.430900e-20
 2.300000e+1	5.450200e-20
 2.400000e+1	5.523600e-20
 2.500000e+1	5.713400e-20
 2.600000e+1	5.965900e-20
 2.700000e+1	6.256800e-20
 2.800000e+1	6.553800e-20
 2.900000e+1	6.806000e-20
 3.000000e+1	7.038300e-20
 3.100000e+1	7.215700e-20
 3.200000e+1	7.309600e-20
 3.300000e+1	7.323200e-20
 3.400000e+1	7.277500e-20
 3.500000e+1	7.166700e-20
 3.600000e+1	7.006000e-20
 3.700000e+1	6.805400e-20
 3.800000e+1	6.583900e-20
 3.900000e+1	6.346300e-20
 4.000000e+1	6.100500e-20
 4.100000e+1	5.852800e-20
 4.200000e+1	5.608300e-20
